Sensor Position (Radians)	Light Intensity (Volts)
0.22253	0.53506
0.22689	0.53055
0.22689	0.53168
0.22689	0.52926
0.22689	0.52669
0.23126	0.52830
0.23126	0.52475
0.23562	0.52491
0.23562	0.52314
0.23562	0.52218
0.23998	0.52089
0.23998	0.51992
0.23998	0.51976
0.23998	0.51525
0.23998	0.51847
0.24435	0.51509
0.24435	0.51509
0.24435	0.51541
0.24435	0.51332
0.24871	0.51412
0.24871	0.51074
0.25307	0.50736
0.25307	0.50816
0.25744	0.50285
0.25744	0.50059
0.26180	0.50172
0.26180	0.49640
0.26180	0.49801
0.26616	0.49383
0.26616	0.49302
0.27053	0.49205
0.27053	0.49221
0.27053	0.48819
0.27053	0.48883
0.27489	0.48561
0.27489	0.48480
0.27489	0.48368
0.27489	0.48287
0.27925	0.48352
0.27925	0.48432
0.27925	0.48255
0.27925	0.47901
0.27925	0.47868
0.28362	0.47788
0.28362	0.47884
0.28362	0.47482
0.28798	0.47482
0.28798	0.47160
0.28798	0.47256
0.28798	0.46966
0.28798	0.46999
0.29234	0.46499
0.29234	0.46757
0.29234	0.46741
0.29234	0.46757
0.29234	0.46290
0.29671	0.46354
0.29671	0.46096
0.30107	0.45855
0.30107	0.45581
0.30543	0.45291
0.30980	0.45017
0.30980	0.44808
0.30980	0.44711
0.31416	0.44453
0.31416	0.44228
0.31852	0.43841
0.32289	0.43616
0.32289	0.43471
0.32289	0.43084
0.32725	0.42843
0.32725	0.42810
0.33161	0.42633
0.33161	0.42182
0.33598	0.42166
0.33598	0.41683
0.33598	0.42102
0.34034	0.41715
0.34034	0.41296
0.34034	0.41328
0.34470	0.41071
0.34470	0.41183
0.34470	0.40765
0.34470	0.40974
0.34907	0.40426
0.34907	0.40426
0.34907	0.40362
0.34907	0.40249
0.34907	0.40475
0.34907	0.40201
0.35343	0.39991
0.35343	0.39782
0.35343	0.39798
0.35779	0.39476
0.35779	0.39122
0.36216	0.38832
0.36216	0.39557
0.36216	0.38542
0.36652	0.38638
0.36652	0.38332
0.36652	0.37962
0.37088	0.37994
0.37088	0.37656
0.37088	0.37913
0.37088	0.37736
0.37088	0.37849
0.37525	0.37414
0.37525	0.37366
0.37525	0.36947
0.37961	0.36995
0.37961	0.36915
0.37961	0.36818
0.37961	0.36335
0.37961	0.36480
0.38397	0.36158
0.38834	0.35787
0.38834	0.35723
0.39270	0.35562
0.39270	0.35288
0.39270	0.35127
0.39706	0.35062
0.39706	0.34482
0.39706	0.34176
0.40143	0.34273
0.40143	0.33758
0.40143	0.34096
0.40579	0.33741
0.40579	0.33725
0.40579	0.33452
0.40579	0.32936
0.41015	0.33033
0.41015	0.33049
0.41015	0.33065
0.41452	0.32920
0.41452	0.32485
0.41452	0.32405
0.41452	0.32147
0.41888	0.32211
0.41888	0.31986
0.41888	0.32115
0.41888	0.31825
0.41888	0.31970
0.42324	0.31776
0.42324	0.31631
0.42324	0.31261
0.42324	0.31309
0.42324	0.31164
0.42324	0.31245
0.42761	0.30842
0.42761	0.31148
0.42761	0.30600
0.42761	0.31212
0.43197	0.30375
0.43197	0.30343
0.43197	0.29763
0.43633	0.29956
0.43633	0.29698
0.44070	0.28909
0.44070	0.29231
0.44506	0.29118
0.44506	0.28700
0.44506	0.28410
0.44506	0.28571
0.44942	0.28426
0.44942	0.28297
0.44942	0.27975
0.45379	0.27508
0.45379	0.27701
0.45815	0.27218
0.45815	0.27121
0.46251	0.26831
0.46251	0.26638
0.46251	0.26267
0.46251	0.26412
0.46688	0.26122
0.46688	0.26187
0.46688	0.25961
0.47124	0.25865
0.47124	0.25446
0.47124	0.25220
0.47560	0.25559
0.47560	0.25108
0.47560	0.24753
0.47997	0.24624
0.47997	0.24286
0.48433	0.24109
0.48433	0.24141
0.48869	0.23626
0.48869	0.23013
0.49306	0.23062
0.49306	0.22852
0.49742	0.22852
0.49742	0.22595
0.49742	0.22401
0.49742	0.22208
0.50178	0.22127
0.50178	0.22240
0.50178	0.22127
0.50178	0.22111
0.50178	0.21693
0.50178	0.21693
0.50615	0.21773
0.50615	0.21097
0.50615	0.21225
0.50615	0.21435
0.51051	0.21161
0.51051	0.20807
0.51487	0.20662
0.51487	0.20517
0.51924	0.20114
0.51924	0.19212
0.51924	0.19921
0.51924	0.19486
0.52360	0.19647
0.52360	0.19470
0.52360	0.19244
0.52796	0.18874
0.52796	0.18874
0.53233	0.18229
0.53233	0.18407
0.53669	0.18310
0.53669	0.18535
0.53669	0.17891
0.54105	0.17198
0.54105	0.17456
0.54542	0.17150
0.54542	0.17359
0.54542	0.16925
0.54542	0.16763
0.54978	0.16731
0.54978	0.16490
0.55414	0.16055
0.55851	0.15749
0.56287	0.14766
0.56723	0.14750
0.57160	0.14347
0.57160	0.14122
0.57596	0.13880
0.57596	0.13558
0.58032	0.13461
0.58469	0.12688
0.58905	0.12865
0.58905	0.12414
0.59341	0.12382
0.59341	0.11786
0.59778	0.12044
0.59778	0.11464
0.59778	0.11689
0.60214	0.11271
0.60214	0.11383
0.60214	0.11045
0.60650	0.10916
0.60650	0.10530
0.60650	0.10658
0.61087	0.10481
0.61087	0.10594
0.61087	0.10046
0.61523	0.09917
0.61523	0.10062
0.61959	0.09628
0.61959	0.09708
0.61959	0.09209
0.62396	0.09338
0.62396	0.08806
0.62832	0.08903
0.62832	0.08709
0.63268	0.08242
0.63705	0.08210
0.63705	0.07840
0.64141	0.07888
0.64141	0.07308
0.64577	0.07389
0.65014	0.06825
0.65014	0.07050
0.65450	0.06116
0.65450	0.06648
0.65450	0.06486
0.65450	0.06664
0.65886	0.06422
0.65886	0.06454
0.65886	0.06100
0.66323	0.06148
0.66323	0.05601
0.66759	0.05858
0.66759	0.05472
0.67195	0.05262
0.67195	0.05149
0.67632	0.05053
0.67632	0.05005
0.68068	0.04602
0.68068	0.04698
0.68504	0.04473
0.68941	0.04167
0.68941	0.04038
0.69377	0.04006
0.69377	0.03523
0.69813	0.03539
0.69813	0.03523
0.70250	0.02653
0.70250	0.03329
0.70686	0.03249
0.71122	0.02798
0.71122	0.02717
0.71122	0.02669
0.71122	0.02669
0.71558	0.02459
0.71995	0.02169
0.71995	0.02250
0.72431	0.02153
0.72431	0.02008
0.72431	0.01880
0.72431	0.02024
0.72867	0.01896
0.72867	0.01718
0.72867	0.01783
0.73304	0.01606
0.73304	0.01799
0.73304	0.01493
0.73740	0.01622
0.73740	0.01074
0.74176	0.01219
0.74176	0.01316
0.74176	0.01026
0.74613	0.00688
0.74613	0.00865
0.75049	0.00961
0.75049	0.00494
0.75485	0.00543
0.75485	0.00543
0.75922	0.00800
0.75922	0.00269
0.76358	0.00349
0.76358	0.00124
0.76358	0.00526
0.76794	0.00156
0.76794	0.00269
0.76794	0.00108
0.77231	0.00124
0.77667	0.00027
0.77667	-0.00021
0.77667	-0.00392
0.78103	-0.00343
0.78540	-0.00134
0.78976	-0.00585
0.78976	-0.00440
0.78976	-0.00392
0.79412	-0.00150
0.79412	-0.00585
0.79412	-0.00360
0.79412	-0.00714
0.79412	-0.00666
0.79412	-0.00408
0.79849	-0.00553
0.79849	-0.00537
0.80285	-0.00649
0.80721	-0.00633
0.80721	-0.00859
0.80721	-0.00698
0.81158	-0.00811
0.81594	-0.00762
0.81594	-0.00682
0.82030	-0.01149
0.82030	-0.00907
0.82467	-0.01020
0.82467	-0.00811
0.82903	-0.00295
0.82903	-0.00778
0.83339	-0.00843
0.83339	-0.00988
0.83339	-0.01213
0.83776	-0.01020
0.83776	-0.01036
0.84212	-0.00762
0.84212	-0.01117
0.84648	-0.00956
0.84648	-0.01100
0.85085	-0.01165
0.85085	-0.00875
0.85521	-0.01100
0.85957	-0.00827
0.85957	-0.00907
0.86394	-0.00891
0.86394	-0.00746
0.86830	-0.00907
0.86830	-0.00698
0.87266	-0.00859
0.87703	-0.00762
0.87703	-0.00682
0.88139	-0.00682
0.88139	-0.00617
0.88575	-0.00376
0.88575	-0.00472
0.89012	-0.00247
0.89448	-0.00601
0.89448	-0.00521
0.89884	-0.00295
0.89884	-0.00376
0.90321	-0.00247
0.90321	-0.00150
0.91193	-0.00102
0.91193	0.00027
0.91193	-0.00215
0.91630	0.00124
0.91630	0.00204
0.91630	0.00317
0.91630	0.00398
0.91630	0.00494
0.92066	0.00575
0.92066	0.00059
0.92066	0.00349
0.92066	0.00269
0.92066	0.00108
0.92066	0.00575
0.92066	0.00236
0.92066	0.00349
0.92066	0.00381
0.92066	0.00253
0.92066	0.00220
0.92066	0.00398
0.92066	0.00317
0.92066	-0.00053
0.92066	0.00446
0.92066	0.00188
0.92066	0.00381
0.92066	0.00220
0.92066	0.00349
0.92066	0.00269
0.92066	0.00414
0.92066	0.00478
0.92066	0.00478
0.92066	0.00398
0.92066	0.00349
0.92066	0.00124
0.92066	0.00462
0.92066	0.00317
0.92066	0.00607
0.92066	0.00526
0.92066	0.00430
0.92066	0.00462
0.92066	0.00349
0.92066	0.00365
0.92066	0.00204
0.92066	0.00462
0.92502	0.00688
0.92939	0.00832
0.92939	0.00881
0.93811	0.00881
0.94684	0.01348
0.95120	0.01300
0.95557	0.01316
0.95993	0.02169
0.96429	0.01525
0.96866	0.02411
0.97302	0.02798
0.97738	0.02637
0.98175	0.03120
0.98611	0.03506
0.99047	0.03780
0.99484	0.03877
0.99484	0.04167
0.99920	0.03829
1.00356	0.04634
1.00356	0.04779
1.00793	0.04586
1.00793	0.04843
1.01229	0.04988
1.01229	0.05166
1.01665	0.05343
1.01665	0.05456
1.02102	0.05649
1.02538	0.05874
1.02974	0.05971
1.02974	0.06245
1.03411	0.06551
1.03847	0.06873
1.04283	0.07340
1.04283	0.07292
1.04720	0.07775
1.05156	0.07952
1.05592	0.08129
1.06029	0.08468
1.06465	0.08725
1.06465	0.09289
1.06901	0.09144
1.07338	0.09370
1.07774	0.09917
1.08210	0.10336
1.08210	0.10578
1.08647	0.10803
1.09083	0.11351
1.09519	0.11464
1.09956	0.12012
1.10392	0.12076
1.10828	0.12559
1.11265	0.13042
1.11701	0.13445
1.12137	0.13671
1.12137	0.13928
1.12574	0.14267
1.13010	0.14589
1.13010	0.14621
1.13010	0.15072
1.13446	0.15249
1.13446	0.15120
1.13883	0.15217
1.13883	0.15668
1.13883	0.15588
1.14319	0.15878
1.14319	0.15974
1.14755	0.16135
1.15192	0.16699
1.15192	0.16973
1.15628	0.17102
1.15628	0.17247
1.16064	0.17424
1.16501	0.18133
1.16501	0.18117
1.16937	0.18407
1.16937	0.18423
1.17373	0.19019
1.17373	0.19083
1.17810	0.19421
1.18246	0.19921
1.18246	0.19969
1.18682	0.20291
1.18682	0.20468
1.19119	0.20919
1.19555	0.20871
1.19555	0.21338
1.19991	0.21741
1.20428	0.21854
1.20864	0.22031
1.20864	0.22482
1.21300	0.22772
1.21300	0.23046
1.21737	0.23142
1.21737	0.23110
1.22173	0.23626
1.22173	0.23915
1.22609	0.24060
1.22609	0.24511
1.23046	0.24350
1.23046	0.24850
1.23482	0.25075
1.23482	0.25333
1.23918	0.25575
1.24355	0.25897
1.24355	0.26171
1.24791	0.26010
1.24791	0.26380
1.25227	0.26606
1.25227	0.26992
1.25664	0.26960
1.25664	0.27347
1.26100	0.27588
1.26100	0.27991
1.26536	0.27814
1.26536	0.28265
1.26973	0.28426
1.26973	0.28780
1.27409	0.28748
1.27845	0.29118
1.27845	0.29424
1.27845	0.29763
1.28282	0.30133
1.28718	0.30020
1.28718	0.30230
1.29154	0.30552
1.29154	0.30874
1.29591	0.31229
1.29591	0.31470
1.30027	0.31196
1.30027	0.31164
1.30463	0.31889
1.30900	0.32646
1.31336	0.32920
1.31772	0.32775
1.32209	0.33274
1.32645	0.33903
1.33081	0.34499
1.33518	0.35095
1.33954	0.35143
1.34390	0.35352
1.35263	0.35916
1.35263	0.36190
1.35699	0.36335
1.35699	0.36786
1.36136	0.36464
1.36572	0.37156
1.36572	0.37253
1.37008	0.37527
1.37008	0.37495
1.37008	0.37527
1.37445	0.37607
1.37445	0.37801
1.37881	0.38300
1.38317	0.38139
1.38317	0.38654
1.38754	0.38654
1.39190	0.39186
1.39190	0.39041
1.39626	0.39637
1.40063	0.39460
1.40063	0.39766
1.40499	0.40040
1.40935	0.40346
1.41372	0.40620
1.41372	0.40861
1.41808	0.40974
1.42244	0.41457
1.42244	0.41183
1.42681	0.41586
1.42681	0.41602
1.43117	0.41973
1.43117	0.41924
1.43553	0.42053
1.43553	0.42102
1.43990	0.42359
1.44426	0.42569
1.44862	0.42988
1.45299	0.43181
1.45735	0.43310
1.46171	0.43519
1.46608	0.43825
1.47480	0.44035
1.47917	0.44325
1.48353	0.44695
1.48789	0.44808
1.49226	0.45098
1.49662	0.44921
1.50098	0.45339
1.50535	0.45291
1.50535	0.45404
1.50971	0.45291
1.51407	0.45790
1.51844	0.45726
1.52280	0.45984
1.52716	0.45855
1.53153	0.46209
1.53153	0.46467
1.53589	0.46177
1.54025	0.46435
1.54462	0.46370
1.54898	0.46386
1.55334	0.46564
1.55771	0.46628
1.55771	0.46596
1.56207	0.46515
1.56207	0.46918
1.56643	0.46741
1.57080	0.46580
1.57516	0.47015
1.57952	0.46854
1.58389	0.46741
1.58389	0.47031
1.58825	0.46821
1.59261	0.46660
1.59261	0.46821
1.59698	0.46902
1.60134	0.46676
1.60570	0.46886
1.61007	0.46725
1.61443	0.46741
1.61443	0.46467
1.61879	0.46757
1.62316	0.46467
1.62752	0.46676
1.63188	0.46467
1.63625	0.46451
1.64061	0.46403
1.64497	0.46177
1.64934	0.46338
1.65370	0.46080
1.65370	0.45919
1.65370	0.46209
1.65370	0.46258
1.65370	0.46048
1.65370	0.46080
1.65370	0.46064
1.65370	0.46080
1.65370	0.45951
1.65370	0.46113
1.65370	0.46048
1.65370	0.45887
1.65370	0.46048
1.65370	0.46290
1.65370	0.46225
1.65370	0.46000
1.65370	0.46193
1.65370	0.46096
1.65370	0.45871
1.65370	0.45903
1.65370	0.45968
1.65370	0.45629
1.65806	0.45790
1.66243	0.45436
1.66679	0.45194
1.67552	0.45323
1.67988	0.44872
1.68424	0.44824
1.68861	0.44453
1.68861	0.44131
1.69297	0.44405
1.69733	0.43922
1.70170	0.44035
1.70170	0.43793
1.70606	0.43954
1.71042	0.43390
1.71479	0.43600
1.71915	0.43020
1.72351	0.43149
1.72788	0.42601
1.72788	0.42633
1.73224	0.41763
1.73660	0.41812
1.74097	0.42053
1.74533	0.41634
1.74969	0.41328
1.75406	0.41167
1.75842	0.40732
1.76715	0.40539
1.77151	0.39991
1.78024	0.39234
1.78460	0.39250
1.78896	0.38638
1.79333	0.38510
1.79769	0.38139
1.80205	0.37801
1.80205	0.37672
1.80642	0.37785
1.81078	0.36866
1.81078	0.36834
1.81514	0.37076
1.81514	0.36625
1.81951	0.36254
1.82387	0.36077
1.82823	0.35562
1.83260	0.35755
1.83260	0.35159
1.83696	0.34966
1.84132	0.34837
1.84132	0.34547
1.84569	0.33919
1.84569	0.34257
1.85005	0.33822
1.85005	0.33919
1.85441	0.33597
1.85878	0.33017
1.86314	0.32775
1.86750	0.32453
1.86750	0.31986
1.87187	0.31615
1.88059	0.31341
1.88496	0.30810
1.88932	0.30536
1.88932	0.30053
1.89368	0.29940
1.89805	0.29473
1.90241	0.29231
1.90677	0.28732
1.91114	0.28635
1.91114	0.28120
1.91550	0.28023
1.91986	0.27572
1.91986	0.27218
1.92423	0.26767
1.92859	0.26589
1.93295	0.25784
1.93732	0.25446
1.94168	0.25285
1.94604	0.24930
1.94604	0.24721
1.95041	0.24286
1.95041	0.24222
1.95477	0.23835
1.95477	0.23754
1.95913	0.23416
1.95913	0.23400
1.96350	0.23255
1.96350	0.22756
1.96786	0.22756
1.97222	0.22417
1.97222	0.22079
1.97659	0.21934
1.98095	0.21644
1.98095	0.21370
1.98531	0.20823
1.98531	0.20517
1.98968	0.20259
1.99404	0.20178
1.99404	0.20033
1.99404	0.19808
1.99840	0.19760
2.00277	0.19276
2.00713	0.19051
2.00713	0.18664
2.01149	0.18245
2.01149	0.18535
2.01586	0.18052
2.01586	0.17988
2.02022	0.17633
2.02022	0.17682
2.02458	0.17102
2.02458	0.17343
2.02895	0.16860
2.02895	0.16699
2.03331	0.16119
2.03767	0.16151
2.03767	0.15910
2.04204	0.15410
2.04204	0.15282
2.04640	0.15330
2.05076	0.14895
2.05076	0.14492
2.05513	0.14363
2.05949	0.13848
2.06385	0.13526
2.06822	0.13010
2.06822	0.12978
2.07258	0.12479
2.07694	0.12463
2.08131	0.11931
2.08131	0.11931
2.08567	0.11464
2.08567	0.11190
2.09440	0.10997
2.09876	0.10626
2.09876	0.10497
2.10749	0.09901
2.11185	0.09466
2.11185	0.09241
2.11621	0.09064
2.11621	0.09064
2.12058	0.08564
2.12058	0.08822
2.12494	0.08258
2.12494	0.07936
2.12930	0.07775
2.13367	0.07598
2.13367	0.07517
2.13803	0.07550
2.14239	0.06905
2.14675	0.06680
2.15112	0.06406
2.15112	0.05939
2.15548	0.05971
2.15984	0.05584
2.15984	0.05488
2.16421	0.05294
2.16857	0.05182
2.16857	0.04908
2.17293	0.04763
2.17730	0.04392
2.18166	0.04328
2.18166	0.03812
2.18602	0.03861
2.19039	0.03829
2.19039	0.03748
2.19475	0.03345
2.19911	0.03313
2.20348	0.03055
2.20784	0.02701
2.20784	0.02653
2.21220	0.02572
2.21657	0.02266
2.21657	0.02218
2.22093	0.02169
2.22093	0.01783
2.22529	0.01718
2.22966	0.01702
2.22966	0.01251
2.23402	0.01509
2.23402	0.01300
2.23838	0.01428
2.23838	0.01155
2.24275	0.00720
2.24711	0.00784
2.25147	0.00510
2.25584	0.00381
2.26020	0.00607
2.26020	0.00414
2.26020	0.00494
2.26456	-0.00021
2.26456	0.00204
2.26456	0.00188
2.26456	0.00253
2.26456	0.00140
2.26893	-0.00021
2.26893	0.00140
2.27329	-0.00070
2.27329	0.00075
2.27329	-0.00118
2.27329	-0.00198
2.27329	0.00108
2.27329	0.00059
2.27329	0.00011
2.27329	-0.00118
2.27329	-0.00279
2.27329	-0.00247
2.27329	-0.00037
2.27329	-0.00182
2.27329	0.00059
2.27329	-0.00037
2.27329	-0.00376
2.27329	0.00108
2.27329	-0.00070
2.27329	0.00059
2.27765	-0.00021
2.27765	-0.00166
2.28638	-0.00488
2.29074	-0.00488
2.29511	-0.00504
2.29947	-0.00778
2.30383	-0.00746
2.30820	-0.01068
2.31256	-0.00730
2.31256	-0.00633
2.31692	-0.00956
2.32129	-0.00730
2.32565	-0.00972
2.33001	-0.01100
2.33438	-0.00972
2.33874	-0.00794
2.34310	-0.00794
2.34747	-0.01020
2.35183	-0.00956
2.36056	-0.00778
2.36928	-0.00988
2.36928	-0.00762
2.37365	-0.00424
2.37801	-0.00714
2.38237	-0.00601
2.38674	-0.00424
2.39110	-0.00198
2.39110	-0.00070
2.39546	-0.00295
2.39983	-0.00343
2.40419	0.00092
2.40855	0.00140
2.41292	0.00027
2.41728	0.00381
2.42601	0.00688
2.43037	0.01058
2.43473	0.00913
2.43473	0.01058
2.43910	0.01284
2.44346	0.01461
2.44782	0.01493
2.45219	0.01735
2.45655	0.01590
2.46091	0.02282
2.46528	0.02540
2.46964	0.02862
2.47837	0.03265
2.48709	0.04006
2.48709	0.03974
2.49146	0.04102
2.49146	0.04537
2.49582	0.04376
2.50018	0.04650
2.50018	0.04892
2.50018	0.04779
2.50455	0.04956
2.50455	0.05246
2.50455	0.05375
2.50455	0.05069
2.50891	0.05198
2.50891	0.05794
2.51327	0.05617
2.51327	0.05488
2.51764	0.06164
2.52200	0.06197
2.52200	0.06100
2.52200	0.06744
2.52636	0.06712
2.53073	0.06728
2.53073	0.07018
2.53509	0.07211
2.53509	0.07485
2.53945	0.07485
2.54382	0.07807
2.54382	0.08291
2.54818	0.08645
2.55254	0.08806
2.55691	0.09354
2.56127	0.09724
2.56563	0.10046
2.56563	0.09950
2.57000	0.10401
2.57872	0.10981
2.58309	0.11609
2.58745	0.12028
2.59181	0.12302
2.59181	0.12430
2.59618	0.12962
2.60054	0.13494
2.60054	0.13155
2.60490	0.13558
2.60927	0.14347
2.61363	0.14637
2.61363	0.14508
2.61363	0.14879
2.61799	0.15282
2.62236	0.15539
2.62672	0.16200
2.63108	0.16667
2.63545	0.16683
2.63981	0.17456
2.63981	0.18004
2.64417	0.18133
2.64854	0.18777
2.65290	0.18922
2.65726	0.19550
2.66599	0.20597
2.67035	0.20629
2.67035	0.21161
2.67472	0.21548
2.67908	0.21902
2.67908	0.22063
2.68344	0.22369
2.68344	0.22385
2.68781	0.22981
2.68781	0.23255
2.69217	0.23561
2.69653	0.24077
2.70090	0.24222
2.70526	0.24834
2.70962	0.25285
2.71399	0.26235
2.71835	0.26622
2.72271	0.27169
2.72708	0.27717
2.73144	0.28281
2.73580	0.28909
2.74017	0.29489
2.74453	0.29634
2.74889	0.30214
2.75326	0.30649
2.75762	0.31212
2.75762	0.31519
2.76198	0.31631
2.76198	0.32292
2.76635	0.32437
2.76635	0.32243
2.76635	0.32501
2.76635	0.32711
2.77071	0.32549
2.77071	0.33017
2.77071	0.33129
2.77507	0.33178
2.77507	0.33886
2.77944	0.33709
2.77944	0.33790
2.78380	0.34499
2.78380	0.34724
2.78816	0.34917
2.79253	0.35304
2.79253	0.35529
2.79689	0.35932
2.79689	0.36077
2.80125	0.36609
2.80562	0.36915
2.80998	0.37543
2.81434	0.37978
2.81871	0.38510
2.81871	0.38864
2.82307	0.39057
2.82743	0.39911
2.82743	0.39782
2.83180	0.40314
2.83616	0.40604
2.84052	0.41200
2.84052	0.41490
2.84052	0.41280
2.84052	0.41425
2.84052	0.41345
2.84052	0.41328
2.84052	0.41200
2.84052	0.41216
2.84052	0.41473
2.84052	0.41232
2.84052	0.41312
2.84052	0.41264
2.84052	0.41570
2.84052	0.41119
2.84052	0.41457
2.84052	0.41328
2.84052	0.41264
2.84052	0.41457
2.84052	0.41022
2.84489	0.41232
2.84489	0.41071
2.84489	0.40604
2.84925	0.41361
2.84925	0.41860
2.85361	0.42182
2.85361	0.42295
2.85798	0.42504
2.86234	0.43213
2.86670	0.43567
2.87107	0.43954
2.87107	0.43970
2.87543	0.44486
2.87979	0.44743
2.87979	0.45082
2.88416	0.45645
2.88852	0.45919
2.89288	0.46225
2.89725	0.46837
2.90161	0.47321
2.90597	0.47756
2.91034	0.48239
2.91470	0.48561
2.91906	0.48851
2.92343	0.49238
2.92343	0.49495
2.92779	0.49850
2.93215	0.50381
2.93652	0.50526
2.94088	0.50881
2.94524	0.51412
2.94524	0.51428
2.94961	0.51799
2.95397	0.52346
2.95833	0.52153
2.96270	0.52636
2.96706	0.53329
2.97142	0.53700
2.97142	0.53603
2.97579	0.54054
2.97579	0.54215
2.98015	0.54328
2.98451	0.54827
2.98888	0.54859
2.98888	0.54988
2.99324	0.55439
2.99324	0.55326
2.99760	0.55794
3.00197	0.55729
3.00633	0.56019
3.01069	0.56551
3.01506	0.56744
3.01942	0.57211
3.02378	0.57340
3.02815	0.57775
3.02815	0.57517
3.03251	0.58033
3.03687	0.58435
3.04124	0.58242
3.04560	0.58854
3.04996	0.58548
3.05433	0.58983
3.05433	0.59047
3.05869	0.59305
3.06305	0.59515
3.06742	0.59885
3.07178	0.59692
3.07614	0.60320
3.08051	0.60062
3.08051	0.60191
3.08051	0.60481
3.08487	0.60127
3.08487	0.60449
3.08923	0.60368
3.08923	0.60868
3.09360	0.60690
3.09796	0.60884
3.10232	0.60884
3.10669	0.61286
3.11105	0.60868
3.11541	0.61206
3.11541	0.61141
3.11978	0.61335
3.12414	0.61415
3.12850	0.61125
3.13287	0.61576
3.13723	0.61270
3.14159	0.61512
3.14159	0.61544
3.14596	0.61657
