Sensor Position (Degrees)	Light Intensity (Volts)
181.21667	0.00543
181.21667	0.00478
181.21667	0.00671
181.21667	0.00575
181.21667	0.00365
181.21667	0.00671
181.21667	0.00639
181.21667	0.01960
181.21667	0.00688
181.21667	0.00897
181.21667	0.00865
181.21667	0.01863
181.21667	0.00543
181.21667	0.00317
181.21667	0.00559
181.21667	0.00881
181.21667	0.01074
181.21667	0.00784
181.21667	0.00414
181.21667	0.00623
181.21667	0.00655
181.21667	0.00462
181.21667	0.01944
181.21667	0.01316
181.21667	0.00092
181.21667	0.00381
181.21667	0.00349
181.21667	0.00365
181.21667	0.00124
181.21667	0.00462
181.21667	0.00333
181.21667	0.00446
181.21667	0.00688
181.21667	0.00623
181.21667	0.00575
181.21667	0.00559
181.21667	0.00510
181.21667	0.00365
181.21667	0.01074
181.21667	0.00784
181.21667	0.00188
181.21667	0.00349
181.21667	0.00333
181.21667	0.00156
181.21667	0.00478
181.21667	0.00301
181.21667	0.00398
181.21667	0.00462
181.21667	0.00768
181.21667	0.01090
181.21667	0.00478
181.21667	0.00526
181.21667	0.00430
181.21667	0.00655
181.21667	0.00752
181.21667	0.01187
181.21667	0.00994
181.21667	0.00478
181.21667	0.00526
181.21667	0.00349
181.21667	0.00494
181.21667	0.00204
181.21667	0.00365
181.21667	0.00494
181.21667	0.00462
181.21667	0.00913
181.21667	0.00671
181.21667	0.00623
181.21667	0.01396
181.21667	0.02459
181.21667	0.00832
181.21667	0.00688
181.21667	0.01284
181.21667	0.01058
181.21667	0.00720
181.21667	0.01847
181.21667	0.00253
181.21667	0.00865
181.21667	0.00623
181.21667	0.00591
181.21667	0.00607
181.21667	0.00784
181.21667	0.00688
181.21667	0.00655
181.21667	0.01944
181.21667	0.01477
181.21667	0.00977
181.21667	0.01058
181.21667	0.00365
181.21667	0.00607
181.21667	0.00994
181.21667	0.00897
181.21667	0.00462
181.21667	0.01573
181.21667	0.01638
181.21667	0.01847
181.21667	0.02234
181.21667	0.02008
181.21667	0.01944
181.21667	0.01831
181.21667	0.01815
181.21667	0.01670
181.21667	0.01718
181.21667	0.01944
181.21667	0.02105
181.21667	0.01718
181.21667	0.01896
181.21667	0.02089
181.21667	0.02186
181.21667	0.02105
181.21667	0.01944
181.21667	0.02024
181.21667	0.01831
181.21667	0.01896
181.21667	0.02057
181.21667	0.02057
181.21667	0.01960
181.21667	0.02169
181.21667	0.02250
181.21667	0.02234
181.21667	0.02105
181.21667	0.01976
181.21667	0.02153
181.21667	0.02298
181.21667	0.01944
181.21667	0.02057
181.23333	0.01783
181.23333	0.01751
181.23333	0.02266
181.23333	0.02105
181.23333	0.01767
181.23333	0.01928
181.23333	0.02008
181.25000	0.02024
181.25000	0.02121
181.25000	0.02153
181.25000	0.01960
181.25000	0.02057
181.25000	0.02169
181.25000	0.02008
181.25000	0.02008
181.25000	0.01944
181.25000	0.02266
181.25000	0.02347
181.25000	0.02105
181.25000	0.01541
181.25000	0.01896
181.25000	0.02105
181.25000	0.02008
181.25000	0.01992
181.25000	0.02073
181.25000	0.01976
181.25000	0.01928
181.25000	0.01976
181.25000	0.01799
181.25000	0.01896
181.25000	0.02024
181.25000	0.02137
181.25000	0.01992
181.25000	0.01976
181.25000	0.02057
181.25000	0.02218
181.25000	0.02363
181.25000	0.01912
181.25000	0.01960
181.25000	0.02169
181.25000	0.01960
181.25000	0.01735
181.25000	0.01880
181.25000	0.01976
181.25000	0.01880
181.25000	0.01863
181.25000	0.02121
181.25000	0.01880
181.25000	0.01944
181.25000	0.02298
181.25000	0.02347
181.25000	0.02202
181.25000	0.01992
181.25000	0.02959
181.25000	0.02089
181.25000	0.02121
181.25000	0.01880
181.25000	0.02057
181.25000	0.02169
181.25000	0.02331
181.25000	0.02202
181.25000	0.02186
181.25000	0.02169
181.25000	0.01960
181.25000	0.02073
181.25000	0.01992
181.25000	0.01992
181.25000	0.02218
181.25000	0.02218
181.25000	0.01992
181.25000	0.02169
181.25000	0.02137
181.25000	0.02250
181.25000	0.01944
181.25000	0.02186
181.25000	0.02073
181.25000	0.02169
181.25000	0.02186
181.25000	0.02073
181.25000	0.02057
181.25000	0.02234
181.25000	0.01815
181.25000	0.01976
181.25000	0.01992
181.25000	0.01928
181.25000	0.02282
181.25000	0.02169
181.25000	0.01928
181.25000	0.02057
181.25000	0.02057
181.25000	0.02298
181.25000	0.02041
181.25000	0.02057
181.25000	0.01880
181.25000	0.01928
181.25000	0.02169
181.25000	0.02218
181.25000	0.02024
181.25000	0.02121
181.25000	0.02266
181.25000	0.01896
181.25000	0.01976
181.25000	0.02089
181.25000	0.02266
181.25000	0.02202
181.25000	0.02041
181.25000	0.01976
181.25000	0.01992
181.25000	0.01960
181.25000	0.02298
181.25000	0.02057
181.25000	0.02041
181.25000	0.02073
181.25000	0.02169
181.25000	0.02169
181.25000	0.02089
181.25000	0.02137
181.25000	0.01992
181.25000	0.01912
181.25000	0.02234
181.25000	0.02105
181.25000	0.02298
181.25000	0.02073
181.25000	0.01735
181.25000	0.01992
181.25000	0.01928
181.25000	0.01702
181.25000	0.01799
181.25000	0.02298
181.25000	0.02089
181.25000	0.02008
181.25000	0.02137
181.25000	0.02153
181.25000	0.01992
181.25000	0.02218
181.25000	0.02234
181.25000	0.02041
