Sensor Position (Degrees)	Light Intensity (Volts)
148.71667	1.78557
148.71667	1.78525
148.71667	1.78364
148.71667	1.77736
148.71667	1.77301
148.71667	1.77945
148.71667	1.77591
148.71667	1.77574
148.71667	1.77446
148.71667	1.77333
148.71667	1.77268
148.71667	1.77172
148.71667	1.76882
148.71667	1.77123
148.70000	1.77462
148.70000	1.77333
148.70000	1.77510
148.70000	1.78509
148.68333	1.78283
148.68333	1.77913
148.68333	1.78332
148.68333	1.78138
148.66667	1.77913
148.66667	1.77848
148.66667	1.77591
148.66667	1.77591
148.66667	1.78074
148.66667	1.78154
148.65000	1.77639
148.65000	1.77864
148.65000	1.77881
148.65000	1.77832
148.65000	1.78042
148.65000	1.78573
148.65000	1.79041
148.63333	1.79556
148.63333	1.79363
148.61667	1.78863
148.61667	1.78992
148.60000	1.79379
148.38333	1.79121
147.23333	0.08246
146.26667	-0.00003
145.78333	0.00126
145.76667	-0.00003
145.76667	-0.00116
145.76667	0.00110
145.76667	0.00287
145.78333	-0.00116
145.78333	-0.00068
145.78333	-0.00390
145.78333	-0.00068
145.78333	-0.00342
145.78333	0.00190
145.78333	0.00158
145.78333	-0.00164
145.80000	-0.00100
145.80000	0.00013
145.80000	0.00013
145.80000	0.00110
145.80000	-0.00197
145.80000	-0.00358
145.80000	-0.00068
145.80000	-0.00164
145.80000	-0.00019
145.80000	0.38712
145.80000	0.34104
145.80000	0.80891
145.80000	1.03801
145.80000	1.29998
145.80000	1.29418
145.80000	1.21781
145.80000	1.07716
145.80000	1.15337
145.80000	1.22732
145.80000	1.34477
145.80000	1.32801
145.80000	1.29563
145.80000	1.15578
145.80000	1.11293
145.80000	1.13838
145.80000	1.19928
145.80000	1.23312
145.80000	1.26115
145.80000	1.34010
145.80000	1.35621
145.80000	1.65572
145.80000	1.49203
145.80000	1.47253
145.80000	1.50830
145.80000	1.54970
145.80000	1.58048
145.80000	1.65137
145.80000	1.64589
145.80000	1.64685
145.80000	1.64412
145.80000	1.64444
145.80000	1.64637
145.80000	1.64879
145.80000	1.64863
145.80000	1.64766
145.80000	1.64218
145.80000	1.64943
145.80000	1.63687
145.80000	1.63751
145.80000	1.63896
145.80000	1.63558
145.78333	1.64186
145.78333	1.63558
145.75000	1.65104
145.45000	1.67247
143.75000	0.25227
142.41667	0.00045
142.16667	-0.00100
142.16667	-0.00309
142.16667	-0.00003
142.16667	-0.00100
142.16667	0.00110
142.16667	0.02575
142.18333	0.00238
142.18333	0.00045
142.18333	-0.00148
142.18333	0.00045
142.18333	0.04927
142.18333	1.48993
142.18333	1.49863
142.18333	1.50008
142.18333	1.50008
142.18333	1.49928
142.18333	1.50201
142.18333	1.49911
142.18333	1.49944
142.18333	1.50346
142.18333	1.50153
142.20000	1.49493
142.20000	1.49976
142.20000	1.49766
142.20000	1.49638
142.18333	1.49380
142.18333	1.49203
142.18333	1.49444
142.16667	1.49219
142.16667	1.48993
142.15000	1.49412
142.13333	1.49783
142.13333	1.49460
142.10000	1.50298
142.08333	1.50024
142.05000	1.50459
141.88333	1.50105
141.33333	1.38650
140.90000	0.67583
140.88333	0.40259
140.88333	0.42563
140.88333	0.39566
140.88333	0.37326
140.88333	0.33734
140.88333	0.33911
140.90000	0.31075
140.90000	0.29690
140.90000	0.29432
140.90000	0.33991
140.90000	0.40581
140.90000	0.45946
140.90000	0.45527
140.90000	0.47702
140.90000	0.49136
140.90000	0.50457
140.90000	0.49748
140.90000	0.54630
140.90000	0.55741
140.90000	1.08667
140.90000	1.43918
140.90000	1.43483
140.90000	1.43660
140.90000	1.42790
140.90000	1.40551
140.90000	1.31222
140.90000	1.35911
140.90000	1.42291
140.90000	1.42565
140.90000	1.41018
140.90000	1.43451
140.90000	1.43048
140.90000	1.43983
140.90000	1.19880
140.90000	1.26260
140.90000	1.40309
140.90000	1.39729
140.90000	1.39649
140.91667	1.39552
140.91667	1.39649
140.91667	1.39874
140.91667	1.38875
140.90000	1.39165
140.90000	1.38086
140.91667	1.37764
140.91667	1.38875
140.91667	1.39939
140.91667	1.37747
140.91667	1.37683
140.91667	1.38118
140.90000	1.38634
140.90000	1.38037
140.90000	1.38746
140.90000	1.39294
140.88333	1.38585
140.88333	1.38859
140.85000	1.39568
140.23333	1.42903
138.51667	0.07988
137.15000	-0.00180
137.03333	0.00029
137.03333	-0.00019
137.03333	-0.00003
137.03333	-0.00132
137.03333	0.00061
137.05000	0.00061
137.05000	0.00190
137.05000	-0.00132
137.05000	0.00093
137.05000	0.00190
137.05000	0.03863
137.05000	0.01141
137.05000	0.01141
137.05000	0.01479
137.05000	0.01318
137.05000	0.02204
137.05000	0.02156
137.05000	0.12354
137.05000	0.39695
137.05000	0.32864
137.05000	0.42256
137.05000	0.47331
137.05000	0.47267
137.05000	0.87352
137.05000	0.72143
137.03333	0.85886
137.03333	1.12437
137.03333	1.25213
137.03333	1.30304
137.03333	1.30610
137.03333	1.30546
137.03333	1.29660
137.03333	1.30320
137.03333	1.29934
137.03333	1.29934
137.03333	1.30449
137.03333	1.29998
137.03333	1.29241
137.03333	1.28919
137.03333	1.29627
137.05000	1.29305
137.05000	1.28919
137.05000	1.28387
137.05000	1.28854
137.05000	1.28661
137.05000	1.28387
137.05000	1.28661
137.05000	1.28065
137.05000	1.28113
137.05000	1.27307
137.05000	1.27839
137.03333	1.27726
137.01667	1.26921
137.01667	1.28097
136.98333	1.27871
136.45000	1.06282
135.05000	-0.00293
134.11667	-0.00213
134.10000	0.00142
134.10000	0.00110
134.10000	0.01592
134.11667	0.00142
134.11667	0.01334
134.11667	0.00077
134.11667	0.01060
134.11667	-0.00068
134.11667	0.01833
134.11667	-0.00164
134.11667	0.00770
134.11667	-0.00068
134.11667	0.30350
134.11667	-0.00229
134.11667	0.02188
134.11667	0.00029
134.11667	0.00335
134.11667	-0.00084
134.11667	-0.00116
134.11667	0.04975
134.11667	0.05491
134.11667	0.18895
134.11667	1.16062
134.11667	1.17286
134.11667	1.16771
134.11667	1.16368
134.11667	1.17963
134.11667	1.18301
134.11667	1.18060
134.11667	1.17190
134.11667	1.18076
134.11667	1.17641
134.11667	1.17206
134.11667	1.16900
134.11667	1.16626
134.11667	1.17979
134.11667	1.17770
134.11667	1.18043
134.11667	1.17383
134.11667	1.17447
134.11667	1.17463
134.11667	1.16577
134.11667	1.17834
134.13333	1.17528
134.13333	1.18688
134.11667	1.18704
134.11667	1.18575
134.11667	1.18478
134.10000	1.17834
134.08333	1.18785
134.06667	1.18801
134.05000	1.17850
133.96667	1.17254
133.18333	0.21763
132.25000	0.00110
132.03333	0.00029
132.03333	-0.00052
132.03333	0.00206
132.03333	-0.00358
132.03333	-0.00132
132.03333	0.00061
132.03333	0.00013
132.03333	0.00206
132.05000	-0.00052
132.05000	0.00271
132.05000	0.00093
132.05000	0.00029
132.05000	-0.00084
132.05000	0.00029
132.05000	-0.00035
132.05000	0.00158
132.05000	0.00174
132.05000	0.00029
132.05000	-0.00116
132.05000	0.00367
132.05000	0.02446
132.05000	1.08248
132.05000	1.09746
132.05000	1.10197
132.05000	1.09021
132.05000	1.09972
132.05000	1.10020
132.05000	1.09843
132.05000	1.10407
132.05000	1.09923
132.05000	1.09150
132.05000	1.08860
132.05000	1.09037
132.05000	1.10391
132.05000	1.10165
132.05000	1.10068
132.05000	1.10246
132.05000	1.09666
132.05000	1.09134
132.05000	1.09521
132.05000	1.09778
132.05000	1.09633
132.03333	1.09182
132.03333	1.08828
132.03333	1.09102
132.03333	1.09617
132.03333	1.09150
132.01667	1.09408
132.01667	1.09408
132.01667	1.10262
132.01667	1.09778
132.00000	1.10230
132.00000	1.09327
131.98333	1.10181
131.98333	1.10407
131.96667	1.09891
131.96667	1.10101
131.93333	1.09907
131.85000	1.09988
131.06667	0.25114
130.15000	-0.00342
130.10000	0.00190
130.10000	0.00158
130.11667	0.00174
