Sensor Position (Degrees)	Light Intensity (Volts)
142.75000	0.39920
142.75000	0.47106
142.75000	0.49329
142.75000	0.51408
142.75000	0.51279
142.75000	0.51069
142.75000	0.51472
142.75000	0.54034
142.75000	0.54211
142.75000	0.53953
142.75000	0.53470
142.75000	0.53438
142.75000	0.53566
142.75000	0.53502
142.75000	0.52777
142.75000	0.52761
142.75000	0.53035
142.73333	0.53099
142.73333	0.52294
142.71667	0.52503
142.70000	0.52680
142.41667	0.59963
141.33333	0.69742
140.55000	0.55274
140.50000	0.45285
140.50000	0.43803
140.50000	0.43674
140.50000	0.40613
140.50000	0.39759
140.50000	0.39518
140.51667	0.38857
140.51667	0.40790
140.51667	0.46268
140.51667	0.54952
140.51667	0.64667
140.51667	0.64877
140.51667	0.68083
140.51667	0.67696
140.51667	0.68292
140.51667	0.65376
140.51667	0.64667
140.51667	0.63056
140.51667	0.60446
140.51667	0.60543
140.51667	0.59383
140.51667	0.62476
140.51667	0.65650
140.51667	0.65875
140.51667	0.66133
140.51667	0.66633
140.51667	0.67084
140.53333	0.67035
140.53333	0.66858
140.51667	0.66455
140.51667	0.67003
140.51667	0.66391
140.51667	0.64828
140.51667	0.65328
140.50000	0.64941
140.48333	0.65118
140.48333	0.64522
140.41667	0.64458
139.56667	0.64538
138.23333	0.01560
137.63333	0.00093
137.63333	0.00206
137.63333	0.00126
137.63333	0.00432
137.63333	0.00045
137.63333	0.00464
137.63333	0.00271
137.63333	0.00222
137.63333	0.00061
137.63333	0.00190
137.63333	0.00013
137.63333	0.00335
137.63333	-0.00019
137.63333	0.01012
137.63333	0.06345
137.63333	0.38937
137.63333	0.49619
137.63333	0.54565
137.63333	0.54098
137.63333	0.55693
137.63333	0.60494
137.63333	0.61525
137.63333	0.60333
137.63333	0.60526
137.63333	0.60543
137.63333	0.60365
137.63333	0.60462
137.63333	0.58996
137.63333	0.57610
137.63333	0.56821
137.63333	0.53180
137.63333	0.52858
137.63333	0.55935
137.63333	0.59060
137.63333	0.59399
137.63333	0.59399
137.63333	0.59592
137.63333	0.59721
137.63333	0.59495
137.65000	0.58770
137.65000	0.58432
137.65000	0.59221
137.65000	0.58722
137.63333	0.57771
137.63333	0.57336
137.61667	0.56724
137.61667	0.56998
137.60000	0.55999
137.55000	0.57175
136.85000	0.58287
135.50000	0.04298
134.73333	0.00319
134.71667	0.00448
134.71667	0.00174
134.71667	0.00206
134.73333	0.00045
134.73333	0.00029
134.73333	0.00448
134.73333	-0.00245
134.73333	0.00222
134.73333	0.00625
134.73333	0.00432
134.73333	0.00545
134.73333	0.02736
134.73333	0.30914
134.73333	0.52487
134.73333	0.53486
134.73333	0.54179
134.73333	0.54082
134.73333	0.54581
134.73333	0.54630
134.73333	0.54533
134.73333	0.51939
134.73333	0.49619
134.73333	0.47831
134.73333	0.43706
134.73333	0.45189
134.73333	0.46639
134.73333	0.50876
134.73333	0.51988
134.73333	0.51633
134.73333	0.52342
134.73333	0.51988
134.73333	0.51714
134.75000	0.52439
134.75000	0.51843
134.75000	0.51714
134.75000	0.52213
134.75000	0.51440
134.73333	0.51279
134.73333	0.51424
134.73333	0.51440
134.71667	0.51279
134.71667	0.50199
134.70000	0.50070
134.70000	0.51150
134.66667	0.50844
134.61667	0.51069
134.11667	0.53953
133.06667	0.34942
132.40000	0.01350
132.36667	0.01125
132.36667	0.01237
132.36667	0.01060
132.36667	0.01060
132.38333	0.00448
132.38333	0.01060
132.38333	0.00931
132.38333	0.01205
132.38333	0.01157
132.38333	0.24760
132.38333	0.42740
132.38333	0.49909
132.38333	0.50248
132.38333	0.50215
132.38333	0.50312
132.38333	0.50070
132.38333	0.49748
132.38333	0.47058
132.38333	0.45640
132.38333	0.44850
132.38333	0.45318
132.38333	0.45688
132.38333	0.48153
132.38333	0.50328
132.38333	0.49732
132.38333	0.49796
132.40000	0.49394
132.40000	0.50038
132.40000	0.49764
132.40000	0.49506
132.40000	0.50054
132.40000	0.50473
132.40000	0.49378
132.40000	0.49297
132.38333	0.48878
132.38333	0.49184
132.36667	0.49007
132.36667	0.48588
132.36667	0.49233
132.35000	0.49088
132.35000	0.48926
132.33333	0.48814
132.31667	0.48814
132.30000	0.48926
132.15000	0.49168
131.35000	0.46413
130.28333	0.01785
129.98333	0.00657
130.00000	0.00448
130.00000	0.00367
130.00000	0.00238
130.00000	0.00770
130.00000	0.01076
130.01667	0.00802
130.01667	0.00545
130.01667	0.00400
130.01667	0.00561
130.01667	0.01511
130.01667	0.02107
130.01667	0.02075
130.01667	0.02800
130.01667	0.02591
130.01667	0.03122
130.01667	0.11903
130.01667	0.46413
130.01667	0.43465
130.01667	0.36086
130.01667	0.37681
130.01667	0.38680
130.01667	0.38374
130.01667	0.40049
130.01667	0.39646
130.01667	0.39920
130.01667	0.41145
130.01667	0.41870
130.01667	0.40855
130.01667	0.41161
130.01667	0.40935
130.01667	0.41403
130.01667	0.42772
130.01667	0.43110
130.01667	0.43384
130.01667	0.43239
130.01667	0.43400
130.01667	0.43400
130.01667	0.43449
130.01667	0.43288
130.00000	0.43094
130.00000	0.41838
129.98333	0.41628
129.96667	0.41805
129.95000	0.41660
129.85000	0.42224
129.01667	0.44786
128.13333	0.22407
127.93333	0.05362
127.93333	0.04025
127.93333	0.04621
127.93333	0.04508
127.93333	0.04621
127.95000	0.04685
127.95000	0.04282
127.95000	0.04315
127.95000	0.04234
127.95000	0.04250
127.95000	0.05539
127.95000	0.34136
127.95000	0.43900
127.95000	0.43674
127.95000	0.43578
127.95000	0.43384
127.95000	0.43094
127.95000	0.41918
127.95000	0.40194
127.95000	0.39324
127.95000	0.39501
127.95000	0.40339
127.95000	0.43143
127.95000	0.43868
127.95000	0.43046
127.95000	0.44689
127.95000	0.43368
127.95000	0.43223
127.95000	0.42788
127.95000	0.42208
127.95000	0.41950
127.95000	0.42595
127.93333	0.42450
127.93333	0.42546
127.91667	0.42144
127.90000	0.42015
127.68333	0.42804
126.78333	0.36150
126.00000	0.01495
125.88333	0.01286
125.88333	0.01060
125.90000	0.01398
125.90000	0.01141
125.90000	0.01060
125.90000	0.01092
125.90000	0.01382
125.90000	0.01060
125.90000	0.00947
125.90000	0.00818
125.90000	0.01173
125.90000	0.01350
125.90000	0.01205
125.90000	0.05829
125.90000	0.40436
125.90000	0.39244
125.90000	0.33605
125.90000	0.33282
125.90000	0.32815
125.90000	0.33782
125.91667	0.33927
125.91667	0.34700
125.91667	0.34555
125.91667	0.35490
125.91667	0.36440
125.91667	0.36714
125.91667	0.36505
125.91667	0.36601
125.91667	0.36472
125.91667	0.35345
125.91667	0.37278
125.91667	0.37359
125.91667	0.37342
125.91667	0.37600
125.91667	0.37101
125.91667	0.37665
125.91667	0.38132
125.91667	0.38100
125.91667	0.36521
125.90000	0.36843
125.90000	0.36924
125.88333	0.36424
125.86667	0.36472
125.83333	0.36875
125.33333	0.40919
124.13333	0.25436
123.41667	0.01253
123.38333	0.01672
123.40000	0.01350
123.40000	0.01737
123.40000	0.01173
123.40000	0.01350
123.40000	0.01302
123.40000	0.01753
123.40000	0.01866
123.40000	0.01769
123.40000	0.03590
123.40000	0.04025
123.40000	0.04750
123.40000	0.06280
123.40000	0.17848
123.40000	0.31591
123.40000	0.37971
123.40000	0.39211
123.40000	0.39002
123.40000	0.38422
123.40000	0.38599
123.40000	0.37069
123.40000	0.36601
123.40000	0.36698
123.40000	0.36215
123.40000	0.38551
123.40000	0.38615
123.40000	0.37504
123.40000	0.38164
123.40000	0.37858
123.40000	0.37777
123.40000	0.37906
123.40000	0.37230
123.40000	0.36811
123.40000	0.37423
123.40000	0.37375
123.38333	0.37197
123.36667	0.37810
123.35000	0.37697
123.21667	0.37584
122.20000	0.31832
120.95000	0.00931
120.56667	0.01286
120.58333	0.00545
120.58333	0.00754
120.58333	0.01447
120.58333	0.01141
120.58333	0.00706
120.58333	0.00996
120.58333	0.01076
120.58333	0.01270
120.58333	0.00996
120.60000	0.01753
120.60000	0.05491
120.60000	0.33637
120.60000	0.35860
120.60000	0.35731
120.60000	0.35909
120.60000	0.35586
120.60000	0.35457
120.60000	0.35699
120.60000	0.35554
120.60000	0.35329
120.60000	0.35361
120.60000	0.33508
120.60000	0.26274
120.60000	0.25066
120.60000	0.25066
120.60000	0.26629
120.60000	0.27144
120.60000	0.27821
120.60000	0.28320
120.60000	0.29190
120.60000	0.28771
120.60000	0.28868
120.60000	0.29158
120.60000	0.28836
120.60000	0.29915
120.60000	0.29786
120.60000	0.30012
120.60000	0.29883
120.60000	0.29545
120.60000	0.29835
120.60000	0.29480
120.60000	0.28755
120.58333	0.28659
120.58333	0.28159
120.56667	0.28191
120.55000	0.28481
120.53333	0.28449
120.48333	0.29142
119.91667	0.33830
119.13333	0.32396
118.95000	0.30817
118.95000	0.30431
118.95000	0.30237
118.95000	0.30318
118.96667	0.30076
118.96667	0.30157
118.96667	0.29722
118.96667	0.31252
118.96667	0.33186
118.96667	0.33186
118.96667	0.33411
118.96667	0.33218
118.96667	0.33476
118.96667	0.33653
118.96667	0.33734
118.96667	0.33395
118.96667	0.33186
118.96667	0.31526
118.96667	0.28465
118.96667	0.28240
118.96667	0.27080
118.96667	0.27305
118.96667	0.28787
118.96667	0.30109
118.96667	0.29496
118.96667	0.29899
118.96667	0.29609
118.96667	0.29593
118.96667	0.28997
118.96667	0.29239
118.96667	0.29110
118.96667	0.28707
118.95000	0.28675
118.95000	0.27982
118.91667	0.28514
118.21667	0.32574
116.75000	0.05120
115.70000	0.00158
115.63333	0.00432
115.63333	0.00013
115.63333	0.00383
115.65000	0.00271
115.65000	0.00077
115.65000	0.00287
115.65000	0.00947
115.65000	0.06361
115.65000	0.25034
115.65000	0.24276
115.65000	0.24373
115.65000	0.24824
115.65000	0.26564
115.65000	0.28949
115.65000	0.30012
115.65000	0.30769
115.65000	0.30769
115.65000	0.30946
115.65000	0.30866
115.65000	0.31011
115.65000	0.30930
115.65000	0.31333
115.65000	0.30495
115.65000	0.30560
115.65000	0.31156
115.65000	0.31236
115.65000	0.31059
115.65000	0.30640
115.65000	0.30850
115.65000	0.31011
115.65000	0.30850
115.65000	0.30447
115.65000	0.29802
115.65000	0.29915
115.65000	0.30527
115.65000	0.29964
115.65000	0.30431
115.65000	0.30527
115.65000	0.30447
115.65000	0.30721
115.63333	0.30382
115.63333	0.30737
115.63333	0.30721
115.63333	0.30447
115.63333	0.30399
115.63333	0.30302
115.61667	0.30527
115.61667	0.30656
115.61667	0.30640
115.60000	0.30141
115.60000	0.30705
115.60000	0.29851
115.58333	0.30302
115.58333	0.30076
115.56667	0.30125
115.55000	0.30737
115.48333	0.30189
114.96667	0.30141
114.20000	0.09744
114.01667	0.02091
114.01667	0.01914
114.01667	0.01962
114.01667	0.02059
114.01667	0.01978
114.01667	0.01978
114.01667	0.02333
114.01667	0.02220
114.01667	0.02865
114.01667	0.03976
114.01667	0.05265
114.01667	0.09825
114.01667	0.18621
114.01667	0.22649
114.01667	0.28352
114.01667	0.29722
114.01667	0.28820
114.01667	0.28336
114.01667	0.27192
114.01667	0.27192
114.01667	0.27370
114.01667	0.27595
114.01667	0.27080
114.01667	0.27756
114.01667	0.27821
114.03333	0.29077
114.03333	0.29255
114.03333	0.29142
114.03333	0.28949
114.03333	0.29770
114.03333	0.29883
114.03333	0.29802
114.03333	0.28916
114.03333	0.28965
114.05000	0.28836
114.05000	0.28900
114.03333	0.27772
114.03333	0.28224
114.03333	0.28079
114.03333	0.28095
114.03333	0.27821
114.01667	0.28336
114.01667	0.28079
114.00000	0.28352
114.00000	0.27934
113.98333	0.28385
113.95000	0.27901
113.58333	0.28385
112.55000	0.19346
111.95000	0.00722
111.93333	0.00738
111.93333	0.00255
111.93333	0.00915
111.93333	0.00931
111.93333	0.00947
111.93333	0.00367
111.93333	0.00996
111.93333	0.00754
111.93333	0.01125
111.93333	0.00931
111.93333	0.00770
111.93333	0.00963
111.93333	0.00593
111.93333	0.00818
111.93333	0.00625
111.93333	0.00980
111.93333	0.00319
111.93333	0.03525
111.93333	0.06055
111.93333	0.14255
111.93333	0.21521
111.93333	0.24454
111.93333	0.27756
111.93333	0.27563
111.93333	0.28320
111.93333	0.28175
111.93333	0.27289
111.93333	0.25710
111.93333	0.22424
111.93333	0.20104
111.93333	0.19765
111.93333	0.17864
111.93333	0.18122
111.93333	0.18541
111.93333	0.19217
111.93333	0.21731
111.93333	0.21811
111.93333	0.21844
111.93333	0.21360
111.93333	0.21570
111.95000	0.21779
111.95000	0.21521
111.95000	0.20829
111.95000	0.21247
111.95000	0.21312
111.95000	0.21489
111.95000	0.21360
111.95000	0.21441
111.95000	0.21215
111.95000	0.21956
111.93333	0.21699
111.93333	0.21554
111.93333	0.22085
111.93333	0.21956
111.93333	0.21715
111.91667	0.21908
111.91667	0.20990
111.90000	0.22182
111.88333	0.22375
111.85000	0.22311
111.45000	0.25614
110.36667	0.27450
109.65000	0.08358
109.61667	0.05040
109.61667	0.05346
109.63333	0.05313
109.63333	0.04782
109.63333	0.04782
109.63333	0.04476
109.63333	0.05201
109.63333	0.04605
109.63333	0.04218
109.65000	0.04234
109.65000	0.04556
109.65000	0.05652
109.65000	0.06264
109.65000	0.07376
109.65000	0.12370
109.65000	0.14158
109.65000	0.14964
109.63333	0.19926
109.63333	0.20152
109.63333	0.25420
109.63333	0.26693
109.63333	0.26419
109.63333	0.26500
109.63333	0.26709
109.63333	0.26355
109.63333	0.26032
109.63333	0.25646
109.63333	0.25388
109.65000	0.26355
109.65000	0.26580
109.65000	0.26387
109.65000	0.26403
109.65000	0.26177
109.65000	0.25775
109.66667	0.25952
109.66667	0.25565
109.66667	0.25807
109.66667	0.25952
109.65000	0.26016
109.65000	0.25904
109.65000	0.25920
109.65000	0.25920
109.63333	0.26081
109.61667	0.26274
109.60000	0.26000
109.56667	0.25871
109.10000	0.26435
107.95000	0.05233
107.20000	0.00770
107.13333	0.00915
107.13333	0.00867
107.13333	0.00947
107.13333	0.00142
107.15000	0.00706
107.15000	0.00609
107.15000	0.00480
107.15000	0.00867
107.15000	0.00770
107.15000	0.00545
107.15000	0.00899
107.15000	0.00351
107.15000	0.00996
107.15000	0.01270
107.15000	0.19524
107.15000	0.24808
107.15000	0.24760
107.15000	0.24905
107.15000	0.25211
107.15000	0.25275
107.15000	0.24711
107.15000	0.24647
107.15000	0.24180
107.15000	0.24937
107.15000	0.24695
107.15000	0.25050
107.15000	0.25388
107.15000	0.25227
107.15000	0.25146
107.15000	0.24679
107.15000	0.24550
107.15000	0.24744
107.15000	0.24373
107.15000	0.24760
107.15000	0.24341
107.15000	0.24744
107.15000	0.24196
107.13333	0.24663
107.13333	0.24647
107.11667	0.23954
107.10000	0.24566
107.08333	0.24260
106.83333	0.24889
105.96667	0.20925
105.35000	0.02784
105.33333	0.01624
105.33333	0.01431
105.33333	0.01431
105.33333	0.01801
105.33333	0.01914
105.33333	0.01914
105.35000	0.01270
105.35000	0.01253
105.35000	0.01543
105.35000	0.04347
105.35000	0.21215
105.35000	0.23777
105.35000	0.24019
105.35000	0.23471
105.35000	0.22440
105.35000	0.22053
105.35000	0.22198
105.35000	0.22182
105.35000	0.22134
105.35000	0.20329
105.35000	0.20957
105.35000	0.21360
105.35000	0.22295
105.35000	0.22117
105.35000	0.22214
105.35000	0.22021
105.35000	0.21795
105.35000	0.22456
105.36667	0.22311
105.36667	0.21280
105.36667	0.22214
105.36667	0.22134
105.35000	0.21666
105.35000	0.21924
105.33333	0.21312
105.33333	0.21876
105.31667	0.21409
105.31667	0.21731
105.28333	0.21731
105.16667	0.22359
104.40000	0.23986
103.56667	0.12853
103.35000	0.02993
103.35000	0.03058
103.35000	0.03316
103.35000	0.03477
103.35000	0.02897
103.35000	0.02720
103.35000	0.02365
103.35000	0.03445
103.35000	0.07553
103.35000	0.18637
103.35000	0.22665
103.35000	0.22456
103.35000	0.22375
103.35000	0.21924
103.35000	0.22214
103.35000	0.21457
103.35000	0.21956
103.35000	0.22214
103.35000	0.21940
103.35000	0.22617
103.35000	0.22085
103.35000	0.22069
103.35000	0.22117
103.35000	0.22166
103.35000	0.22198
103.35000	0.21682
103.35000	0.21827
103.35000	0.22037
103.35000	0.21956
103.35000	0.22085
103.33333	0.22279
103.33333	0.21715
103.30000	0.22375
103.13333	0.22520
102.35000	0.21312
101.45000	0.01366
101.20000	0.00963
101.20000	0.00754
101.20000	0.00110
101.21667	0.00400
101.21667	0.00706
101.21667	0.00335
101.21667	0.00174
101.21667	0.00174
101.21667	0.00432
101.21667	0.05233
101.21667	0.18702
101.21667	0.21006
101.21667	0.21102
101.21667	0.21473
101.21667	0.21360
101.21667	0.20845
101.21667	0.20732
101.21667	0.20474
101.21667	0.20635
101.21667	0.22117
101.21667	0.21972
101.21667	0.21135
101.21667	0.21457
101.21667	0.21521
101.21667	0.25291
101.23333	0.25291
101.23333	0.25243
101.23333	0.24067
101.23333	0.25372
101.23333	0.21489
101.23333	0.21167
101.23333	0.20941
101.23333	0.21425
101.23333	0.21119
101.23333	0.20957
101.23333	0.20796
101.21667	0.21425
101.21667	0.21086
101.21667	0.21312
101.20000	0.21634
101.20000	0.21457
101.18333	0.21747
101.18333	0.21425
101.16667	0.22182
101.15000	0.21586
101.00000	0.21586
100.30000	0.21086
99.58333	0.03976
99.45000	0.01785
99.45000	0.01447
99.46667	0.01946
99.46667	0.01495
99.46667	0.01431
99.46667	0.01189
99.46667	0.01511
99.46667	0.01237
99.46667	0.01189
99.46667	0.01302
99.46667	0.01640
99.46667	0.01463
99.46667	0.02655
99.46667	0.07343
99.46667	0.15850
99.46667	0.20265
99.46667	0.20893
99.46667	0.17622
99.46667	0.15012
99.46667	0.14980
99.46667	0.15770
99.46667	0.15963
99.46667	0.15786
99.46667	0.16334
99.46667	0.17107
99.46667	0.17268
99.48333	0.17171
99.48333	0.17429
99.48333	0.17010
99.48333	0.17381
99.48333	0.16704
99.48333	0.16978
99.48333	0.17204
99.48333	0.16656
99.48333	0.17316
99.48333	0.16350
99.48333	0.16769
99.46667	0.16640
99.46667	0.16914
99.46667	0.16881
99.46667	0.17381
99.46667	0.17187
99.45000	0.17107
99.45000	0.17155
99.43333	0.17671
99.43333	0.17042
99.43333	0.17461
99.41667	0.16994
99.40000	0.17107
99.40000	0.17751
99.35000	0.17397
98.98333	0.19749
98.21667	0.20055
97.83333	0.17735
97.83333	0.17800
97.83333	0.17010
97.83333	0.17026
97.85000	0.17026
97.85000	0.17107
97.85000	0.17026
97.85000	0.17526
97.85000	0.17381
97.85000	0.18799
97.85000	0.19395
97.85000	0.19604
97.85000	0.20104
97.85000	0.19524
97.85000	0.19765
97.85000	0.18863
97.85000	0.19234
97.85000	0.19040
97.85000	0.18944
97.85000	0.19137
97.85000	0.19814
97.85000	0.18927
97.86667	0.19266
97.86667	0.19959
97.86667	0.19346
97.86667	0.19298
97.86667	0.19072
97.86667	0.19153
97.86667	0.19072
97.86667	0.19105
97.86667	0.19475
97.86667	0.19443
97.86667	0.19072
97.86667	0.19250
97.86667	0.19459
97.86667	0.19153
97.86667	0.18992
97.86667	0.19733
97.86667	0.19765
97.86667	0.19362
97.86667	0.20023
97.86667	0.19910
97.86667	0.19685
97.85000	0.19781
97.85000	0.19717
97.83333	0.20394
97.80000	0.19379
97.38333	0.20603
96.71667	0.15222
96.18333	0.00738
96.11667	0.00126
96.11667	0.00335
96.11667	0.00255
96.11667	0.00061
96.13333	0.00545
96.13333	0.00528
96.13333	0.00899
96.13333	0.08874
96.13333	0.18654
96.13333	0.18782
96.13333	0.18944
96.13333	0.19314
96.13333	0.19330
96.13333	0.18766
96.13333	0.17365
96.13333	0.13530
96.13333	0.12853
96.13333	0.12435
96.13333	0.12370
96.13333	0.14271
96.13333	0.14706
96.13333	0.15254
96.13333	0.15222
96.13333	0.15496
96.15000	0.15077
96.15000	0.15061
96.15000	0.14223
96.15000	0.14513
96.15000	0.13949
96.15000	0.14722
96.15000	0.14577
96.15000	0.14577
96.15000	0.14610
96.13333	0.14336
96.13333	0.14610
96.13333	0.14287
96.13333	0.14094
96.13333	0.14142
96.11667	0.13965
96.11667	0.14722
96.11667	0.14787
96.11667	0.14303
96.10000	0.14674
96.10000	0.14706
96.10000	0.14755
96.08333	0.14400
96.08333	0.14738
96.08333	0.14046
96.06667	0.14900
96.05000	0.14835
96.00000	0.15367
95.53333	0.17945
94.71667	0.18637
94.41667	0.16640
94.38333	0.16301
94.25000	0.15109
93.83333	0.03896
93.28333	-0.00213
92.88333	0.00222
92.81667	0.00222
92.81667	-0.00052
92.81667	0.00110
92.81667	-0.00390
92.81667	0.00287
92.83333	0.00222
92.83333	0.02929
92.83333	0.06892
92.83333	0.07940
92.83333	0.10936
92.83333	0.13111
92.83333	0.15222
92.83333	0.17655
92.83333	0.18009
92.83333	0.17993
92.83333	0.17800
92.83333	0.18090
92.83333	0.17606
92.83333	0.17864
92.83333	0.17880
92.83333	0.17993
92.83333	0.17880
92.83333	0.17429
92.83333	0.17655
92.83333	0.17477
92.83333	0.17284
92.83333	0.17977
92.83333	0.17784
92.83333	0.17655
92.83333	0.17075
92.83333	0.17349
92.83333	0.17880
92.83333	0.17510
92.83333	0.17332
92.83333	0.18057
92.83333	0.17542
92.83333	0.17784
92.83333	0.17655
92.83333	0.17816
92.83333	0.17510
92.83333	0.18106
92.83333	0.18170
92.81667	0.18186
92.80000	0.18186
92.78333	0.17751
92.21667	0.18170
90.76667	0.00222
89.90000	0.00093
89.90000	0.00029
89.91667	0.00174
89.91667	0.00029
89.91667	-0.00068
89.91667	0.00029
89.91667	0.00174
89.91667	0.00126
89.91667	0.00029
89.91667	0.00045
89.91667	0.00464
89.91667	0.04798
89.91667	0.16801
89.91667	0.17010
89.91667	0.16930
89.91667	0.16801
89.91667	0.16897
89.91667	0.17155
89.91667	0.16833
89.91667	0.17316
89.93333	0.16672
89.93333	0.17010
89.93333	0.16881
89.93333	0.16769
89.93333	0.16785
89.93333	0.16930
89.93333	0.16640
89.93333	0.16462
89.93333	0.16720
89.93333	0.16656
89.93333	0.16672
89.93333	0.16285
89.93333	0.17026
89.93333	0.16156
89.93333	0.16930
89.91667	0.16785
89.91667	0.16624
89.88333	0.16865
89.83333	0.16495
89.16667	0.15834
88.05000	0.00190
87.61667	-0.00019
87.61667	0.00255
87.61667	0.00126
87.63333	-0.00084
87.63333	-0.00309
87.63333	0.00222
87.63333	-0.00100
87.63333	-0.00084
87.63333	-0.00052
87.63333	-0.00035
87.63333	0.00158
87.63333	0.02575
87.63333	0.13192
87.63333	0.16704
87.63333	0.16462
87.63333	0.16559
87.63333	0.16430
87.63333	0.16720
87.63333	0.16253
87.63333	0.16559
87.63333	0.16221
87.63333	0.16334
87.65000	0.16511
87.65000	0.16607
87.65000	0.16350
87.65000	0.16301
87.65000	0.16044
87.65000	0.16559
87.65000	0.16156
87.65000	0.16334
87.65000	0.16027
87.63333	0.16285
87.63333	0.15866
87.61667	0.16027
87.61667	0.16156
87.60000	0.16446
87.60000	0.16140
87.58333	0.15786
87.55000	0.15963
87.26667	0.15254
86.50000	0.10243
85.75000	-0.00052
85.56667	-0.00132
85.56667	0.00013
85.58333	0.00029
85.58333	-0.00164
85.58333	0.00126
85.58333	-0.00019
85.58333	0.00110
85.58333	-0.00052
85.58333	0.00061
85.58333	0.00045
85.58333	0.00255
85.58333	0.11371
85.58333	0.15399
85.58333	0.15995
85.58333	0.15866
85.58333	0.15673
85.58333	0.16092
85.60000	0.15576
85.60000	0.15560
85.60000	0.15834
85.60000	0.15464
85.60000	0.15641
85.60000	0.15850
85.60000	0.15157
85.60000	0.15077
85.60000	0.14900
85.60000	0.14755
85.60000	0.14819
85.60000	0.15625
85.60000	0.14738
85.60000	0.15012
85.61667	0.15029
85.61667	0.14593
85.61667	0.14158
85.61667	0.14996
85.61667	0.14851
85.61667	0.14481
85.61667	0.14819
85.60000	0.14771
85.60000	0.15029
85.60000	0.14432
85.58333	0.14529
85.58333	0.14738
85.56667	0.14755
85.55000	0.15141
85.51667	0.14352
85.35000	0.15512
84.60000	0.14996
83.88333	0.02639
83.73333	-0.00084
83.73333	0.00045
83.73333	0.00464
83.73333	0.00077
83.73333	0.00013
83.73333	0.00255
83.73333	0.00480
83.73333	0.00110
83.73333	-0.00035
83.73333	0.00545
83.73333	0.01076
83.73333	0.06055
83.73333	0.14223
83.73333	0.15351
83.73333	0.15174
83.73333	0.14948
83.73333	0.15093
83.73333	0.14932
83.73333	0.15045
83.73333	0.15351
83.73333	0.15238
83.73333	0.15141
83.75000	0.14819
83.75000	0.14803
83.75000	0.14867
83.75000	0.15077
83.75000	0.14577
83.75000	0.14916
83.75000	0.14722
83.75000	0.14755
83.73333	0.14690
83.73333	0.14819
83.73333	0.14320
83.71667	0.14626
83.70000	0.14706
83.66667	0.14980
83.06667	0.14497
81.96667	-0.00003
81.08333	0.00061
80.88333	-0.00052
80.88333	0.00093
80.88333	0.00110
80.88333	0.00158
80.88333	-0.00132
80.88333	0.00174
80.88333	-0.00019
80.88333	-0.00116
80.88333	-0.00035
80.88333	0.04347
80.88333	0.13208
80.88333	0.14030
80.88333	0.14593
80.88333	0.14400
80.88333	0.14642
80.88333	0.14771
80.88333	0.14368
80.88333	0.14384
80.90000	0.14674
80.90000	0.14738
80.90000	0.14513
80.90000	0.14271
80.90000	0.14416
80.90000	0.14529
80.90000	0.13917
80.90000	0.13981
80.90000	0.14416
80.90000	0.14158
80.90000	0.14158
80.90000	0.14368
80.90000	0.13756
80.90000	0.13820
80.88333	0.13885
80.85000	0.13804
80.61667	0.14191
79.68333	0.07698
78.75000	0.00126
78.50000	0.00142
78.50000	-0.00100
78.50000	0.00045
78.51667	-0.00100
78.51667	-0.00180
78.51667	0.00222
78.51667	-0.00132
78.51667	0.00158
78.51667	0.00061
78.51667	0.00029
78.51667	-0.00148
78.51667	0.08004
78.51667	0.13707
78.51667	0.13820
78.51667	0.13836
78.51667	0.13740
78.51667	0.14239
78.51667	0.14448
78.51667	0.14175
78.51667	0.13707
78.51667	0.13965
78.51667	0.12773
78.51667	0.11806
78.51667	0.12451
78.51667	0.12161
78.51667	0.12596
78.51667	0.13015
78.51667	0.13272
78.51667	0.13047
78.51667	0.13224
78.51667	0.13143
78.51667	0.13063
78.51667	0.13192
78.53333	0.13031
78.51667	0.12628
78.51667	0.12499
78.51667	0.12692
78.51667	0.13111
78.51667	0.12580
78.50000	0.12725
78.50000	0.12692
78.48333	0.12741
78.45000	0.12596
78.15000	0.13707
77.26667	0.12918
76.45000	-0.00019
76.36667	0.00174
76.36667	0.00255
76.38333	-0.00164
76.38333	0.00110
76.38333	0.00190
76.38333	0.00400
76.38333	0.02107
76.38333	0.13578
76.38333	0.13868
76.38333	0.13627
76.38333	0.13965
76.38333	0.13595
76.38333	0.13820
76.38333	0.13901
76.38333	0.13466
76.38333	0.13417
76.38333	0.13192
76.38333	0.13611
76.38333	0.13627
76.38333	0.13578
76.38333	0.13675
76.38333	0.13111
76.38333	0.13804
76.38333	0.13659
76.38333	0.13981
76.38333	0.13740
76.36667	0.13466
76.36667	0.13578
76.35000	0.13611
76.33333	0.13740
76.18333	0.13095
75.80000	0.13707
75.61667	0.13272
75.58333	0.13272
75.45000	0.12547
75.16667	0.09776
74.83333	0.01576
74.68333	0.00351
74.68333	-0.00116
74.68333	-0.00116
74.68333	-0.00342
74.68333	0.00271
74.68333	0.00271
74.68333	0.01592
74.68333	0.08230
74.68333	0.12821
74.68333	0.13192
74.68333	0.13111
74.68333	0.13256
74.68333	0.12918
74.68333	0.11291
74.68333	0.08552
74.68333	0.07682
74.68333	0.07263
74.68333	0.09196
74.68333	0.09051
74.68333	0.08810
74.68333	0.09390
74.68333	0.09454
74.70000	0.09631
74.70000	0.09100
74.70000	0.09792
