Sensor Position (Degrees)	Light Intensity (Volts)
165.25000	0.42772
165.25000	0.57353
165.25000	1.27614
165.25000	1.34944
165.25000	1.35105
165.25000	1.35911
165.25000	1.35975
165.25000	1.35717
165.25000	1.35572
165.25000	1.26856
165.25000	1.22748
165.25000	1.12743
165.25000	1.08957
165.25000	1.14805
165.25000	1.16900
165.26667	1.16368
165.26667	1.16352
165.26667	1.16497
165.26667	1.16078
165.26667	1.16384
165.26667	1.16207
165.25000	1.15192
165.25000	1.14177
165.25000	1.12082
165.23333	1.11825
165.23333	1.09682
165.21667	1.10375
165.18333	1.09956
164.68333	1.23199
163.71667	1.14354
163.25000	0.40871
163.25000	0.24727
163.25000	0.22424
163.25000	0.22101
163.26667	0.21086
163.26667	0.19008
163.26667	0.21119
163.26667	0.29496
163.26667	0.52439
163.26667	1.09102
163.26667	1.14708
163.26667	1.15772
163.26667	1.10439
163.26667	1.10536
163.26667	1.10326
163.26667	1.09392
163.26667	1.08892
163.26667	1.09585
163.26667	1.11148
163.26667	1.11277
163.26667	1.11357
163.26667	1.11615
163.26667	1.11132
163.28333	1.11228
163.28333	1.11293
163.28333	1.11776
163.28333	1.11518
163.26667	1.10632
163.26667	1.10004
163.26667	1.08151
163.25000	1.07587
163.25000	1.07281
163.25000	1.06991
163.25000	1.05960
163.23333	1.05847
163.23333	1.05960
163.23333	1.06572
163.23333	1.06588
163.23333	1.07265
163.21667	1.06991
163.20000	1.07458
163.18333	1.06540
163.15000	1.08699
162.26667	1.05718
161.08333	0.00947
160.95000	0.00158
160.95000	0.00142
160.95000	0.00238
160.95000	-0.00003
160.95000	0.00222
160.96667	0.00303
160.96667	0.00142
160.96667	0.51826
160.96667	0.93522
160.96667	0.85128
160.96667	0.80730
160.96667	0.80778
160.96667	0.80891
160.96667	0.81149
160.96667	0.80037
160.96667	0.80714
160.96667	0.80343
160.96667	0.83743
160.96667	0.84355
160.96667	0.84564
160.98333	0.85257
160.98333	0.85338
160.98333	0.85128
160.98333	0.85628
160.98333	0.85724
160.98333	0.85918
160.98333	0.84210
160.96667	0.84371
160.96667	0.82599
160.95000	0.80907
160.95000	0.80037
160.95000	0.79940
160.93333	0.80134
160.91667	0.80359
160.91667	0.80456
160.88333	0.80778
160.83333	0.81842
160.08333	0.91573
158.98333	0.32396
158.46667	-0.00116
158.46667	0.00351
158.48333	0.00545
158.48333	0.00093
158.48333	0.00319
158.48333	0.00093
158.48333	0.00416
158.48333	0.00432
158.48333	0.00367
158.48333	0.00561
158.48333	0.25275
158.48333	0.64554
158.48333	0.70709
158.48333	0.76058
158.48333	0.80375
158.48333	0.79908
158.48333	0.79312
158.48333	0.78942
158.48333	0.79119
158.48333	0.78555
158.48333	0.78378
158.48333	0.79280
158.50000	0.79312
158.50000	0.79812
158.50000	0.79683
158.50000	0.79683
158.50000	0.79779
158.50000	0.79634
158.50000	0.80263
158.50000	0.80343
158.50000	0.79167
158.48333	0.79312
158.48333	0.78587
158.46667	0.78329
158.45000	0.77379
158.43333	0.77524
158.43333	0.78007
158.33333	0.78055
157.45000	0.67986
155.91667	-0.00003
155.21667	0.00206
155.21667	0.00110
155.21667	-0.00084
155.21667	0.00126
155.21667	-0.00390
155.23333	0.00158
155.23333	0.00013
155.23333	-0.00180
155.23333	-0.00068
155.23333	0.00238
155.23333	-0.00261
155.23333	-0.00084
155.23333	0.00351
155.23333	0.60365
155.23333	0.59818
155.23333	0.58883
155.23333	0.58593
155.23333	0.58883
155.23333	0.59028
155.23333	0.58948
155.23333	0.59205
155.23333	0.59495
